product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
317,risus semper porta volutpat,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",83.66,17.91,clothing,Skimia,46,Maroon,extra large,4.9,2019-09-23,3.2,332,mauris eget,2.1,310,standard,8.06
318,donec odio justo,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",593.01,22.41,home decor,Fatz,342,Khaki,medium,0.6,2011-02-27,1.5,509,sociis natoque,3.8,578,standard,5.62
319,bibendum felis,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",837.15,22.02,beauty,Bubblemix,869,Pink,extra large,8.3,2013-10-09,2.7,36,ante ipsum primis in faucibus orci,3.1,66,free,10.56
320,erat vestibulum sed,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,57.41,28.66,toys,Twitterworks,484,Indigo,large,7.2,2019-04-22,3.9,835,ac nibh,3.1,371,free,34.19
321,ultrices erat,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",226.39,44.54,clothing,Centizu,173,Fuscia,large,7.5,2018-01-07,1.7,866,nulla mollis,3.9,197,express,39.11
322,lacinia sapien,Morbi vel lectus in quam fringilla rhoncus.,406.12,4.28,clothing,Jaxnation,331,Indigo,medium,3.4,2021-06-21,1.3,406,integer,3.6,47,standard,0.05
323,id ornare imperdiet sapien,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,731.95,8.78,electronics,Wikido,559,Khaki,extra large,1.1,2018-11-03,4.3,321,iaculis justo in,1.9,161,express,30.42
324,quam sapien varius,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.,599.16,16.72,clothing,Brainbox,396,Indigo,medium,1.5,2021-10-27,2.5,268,orci luctus et,2.2,447,express,13.59
325,curabitur in libero ut,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,715.92,4.54,toys,Yoveo,842,Fuscia,medium,1.1,2016-08-14,4.1,662,a pede,1.4,464,free,15.7
326,in est risus,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",677.49,25.53,home decor,Buzzster,576,Pink,small,9.5,2020-03-16,1.1,69,proin leo odio porttitor id,4.7,162,free,25.19
327,duis bibendum,Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.,998.34,4.99,home decor,Yakitri,515,Turquoise,extra large,3.0,2012-09-24,4.7,108,eu massa donec dapibus duis at,3.2,85,standard,19.32
328,ligula sit amet eleifend,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,201.21,11.6,beauty,Eidel,39,Maroon,extra large,0.2,2010-04-16,3.3,960,lobortis ligula,1.9,359,free,37.84
329,massa quis,Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,628.88,31.31,home decor,Camimbo,366,Crimson,small,7.7,2022-06-14,2.1,993,morbi non quam,1.7,510,standard,49.17
330,sed augue aliquam erat,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,125.19,33.05,electronics,Feednation,204,Violet,medium,5.8,2017-02-18,4.0,437,felis sed interdum,4.0,821,free,9.66
331,vestibulum proin eu,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,348.22,35.1,electronics,Edgeblab,825,Aquamarine,extra large,7.4,2022-04-13,2.7,703,scelerisque quam turpis adipiscing,3.5,443,express,19.27
332,pellentesque quisque,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",900.5,21.19,home decor,Fiveclub,540,Orange,medium,7.8,2021-11-19,2.8,217,pellentesque eget nunc,4.6,136,standard,29.26
333,integer non velit,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,230.99,48.78,beauty,Brainbox,971,Green,small,1.1,2018-02-09,1.9,225,turpis,1.7,563,standard,41.73
334,penatibus et magnis dis,Nulla mollis molestie lorem. Quisque ut erat.,659.95,43.5,electronics,Realmix,31,Khaki,large,9.1,2019-04-07,2.9,900,quis odio consequat varius,4.3,181,free,6.55
335,posuere cubilia,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.,679.99,3.46,toys,Yodo,412,Crimson,extra large,7.2,2013-03-06,3.0,179,tellus,4.4,861,standard,18.04
336,non velit donec,Sed ante. Vivamus tortor.,575.73,27.57,clothing,Flashspan,148,Aquamarine,small,4.9,2022-06-16,3.6,509,odio,4.9,615,standard,2.18
337,sollicitudin vitae consectetuer eget,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,693.34,4.31,home decor,Layo,530,Violet,medium,2.3,2012-09-03,3.7,399,vulputate,3.6,114,standard,36.37
338,luctus et,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",337.18,20.75,home decor,Blogtag,827,Khaki,large,1.3,2012-05-01,4.9,272,sit amet sem,2.0,194,standard,48.69
339,aliquam non mauris morbi,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.",57.62,2.81,toys,Zoozzy,98,Purple,extra large,0.3,2020-10-28,2.4,65,id massa id nisl venenatis lacinia,2.0,557,free,40.06
340,augue vestibulum,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",906.17,35.26,toys,Yodo,983,Orange,extra large,4.6,2010-12-03,3.2,3,eu tincidunt in,2.6,531,free,1.58
341,varius ut blandit non,Aliquam erat volutpat. In congue. Etiam justo.,693.41,10.88,toys,Brightdog,547,Yellow,medium,6.5,2016-06-12,4.2,207,at velit vivamus vel,1.4,314,express,22.99
342,bibendum felis sed,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",923.98,49.51,clothing,Yotz,746,Indigo,small,8.8,2017-04-21,3.6,12,ut erat curabitur,4.2,668,express,13.84
343,leo pellentesque,Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,952.9,38.53,toys,Topdrive,433,Indigo,medium,3.9,2013-09-23,3.7,493,diam neque vestibulum eget vulputate ut,1.5,706,free,7.29
344,lacinia sapien,Nullam varius. Nulla facilisi.,932.28,28.84,beauty,Divavu,638,Purple,extra large,10.0,2012-03-28,4.0,893,elementum in hac,4.1,579,express,36.25
345,et ultrices,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",382.64,43.67,clothing,Leexo,295,Blue,medium,3.8,2019-02-25,1.9,471,aliquet pulvinar sed nisl nunc rhoncus,4.1,152,express,2.65
346,eros viverra,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.",822.51,22.63,clothing,Fliptune,176,Green,extra large,2.0,2014-04-14,1.9,774,diam id ornare,3.1,263,free,48.21
347,vehicula consequat,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,949.59,45.71,clothing,Twitterbeat,64,Red,small,9.8,2017-02-17,4.2,604,aliquet maecenas leo odio,2.4,488,free,4.25
348,id ornare,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",310.71,24.05,clothing,Skiptube,167,Green,extra large,4.2,2013-12-25,1.2,473,curae nulla dapibus dolor vel,3.0,952,standard,40.41
349,orci luctus,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,758.2,30.51,clothing,Skivee,59,Khaki,medium,2.7,2022-12-08,3.2,736,penatibus,2.5,113,free,30.61
350,ante ipsum primis,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",282.15,10.78,beauty,Livefish,932,Crimson,extra large,8.5,2013-03-14,1.4,243,id mauris vulputate elementum nullam,4.4,826,express,21.29
351,sapien non,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,129.94,46.69,toys,Browsebug,163,Teal,extra large,6.7,2019-05-06,3.2,150,mi,2.0,221,standard,33.54
352,nulla suspendisse potenti cras,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.,302.43,39.7,electronics,Yoveo,211,Green,small,3.7,2019-07-05,2.7,400,scelerisque mauris sit,4.0,138,free,47.44
353,auctor gravida,Duis ac nibh.,934.4,11.95,toys,Gabtune,261,Indigo,small,6.7,2010-07-16,1.4,396,primis in faucibus,3.2,603,free,21.81
354,eget massa tempor,"Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",16.1,41.06,home decor,Jaloo,676,Khaki,large,3.2,2012-03-12,4.9,474,rhoncus sed vestibulum sit amet cursus,1.7,844,express,32.26
355,consectetuer eget,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",828.44,2.23,electronics,Kwinu,964,Pink,small,9.6,2014-04-02,1.6,942,mauris eget massa,4.5,173,express,21.83
356,in congue,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",777.62,8.28,toys,Skyba,467,Aquamarine,medium,6.0,2018-11-29,1.4,412,ut erat curabitur gravida,1.9,595,standard,49.69
357,pede justo eu massa,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.,599.32,23.61,clothing,Jabbersphere,461,Indigo,large,3.2,2019-10-15,3.6,906,ultrices,3.5,974,express,32.66
358,eleifend donec ut dolor,Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,830.08,33.53,beauty,Dabtype,893,Mauv,small,3.9,2014-09-25,3.4,403,dolor morbi vel lectus in,3.7,869,standard,16.76
359,mi nulla,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,119.1,9.96,home decor,Gabspot,30,Mauv,large,4.1,2016-08-01,3.1,479,nulla mollis molestie lorem quisque ut,3.6,870,free,38.23
360,interdum venenatis turpis enim,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,572.3,41.95,home decor,Flashspan,523,Fuscia,large,2.3,2017-09-08,3.4,195,porta volutpat quam pede lobortis ligula,4.7,298,free,25.13
361,in imperdiet et commodo,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",477.83,35.0,home decor,Podcat,185,Indigo,medium,3.1,2015-11-13,2.3,359,eu nibh quisque,4.6,851,free,4.16
362,pede ullamcorper augue a,Integer ac leo.,901.41,26.11,clothing,Camido,977,Purple,large,9.5,2019-03-12,3.2,221,justo in hac habitasse,4.3,121,express,36.7
363,porttitor lacus at turpis,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",908.82,45.61,home decor,Twitterwire,358,Mauv,small,4.5,2016-01-22,3.6,695,congue diam id ornare imperdiet,1.1,49,free,38.46
364,vitae nisi,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",89.9,18.85,beauty,Youopia,747,Khaki,small,1.1,2013-01-12,4.3,800,nulla mollis molestie,4.4,979,express,9.96
365,tincidunt lacus,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",400.33,16.12,home decor,Twitterlist,707,Puce,medium,6.6,2019-02-05,4.6,49,tellus semper interdum mauris ullamcorper,1.4,125,free,22.54
366,nec nisi,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",112.06,22.53,home decor,Kwinu,28,Green,small,4.5,2019-02-28,2.1,330,in felis donec semper sapien a,4.2,338,free,31.91
367,ac lobortis vel,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,841.24,14.52,beauty,Dabshots,903,Khaki,extra large,9.3,2022-07-10,2.5,133,ligula,4.8,393,free,3.92
368,tortor quis,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",12.84,33.65,toys,Skaboo,345,Indigo,small,6.0,2013-03-23,3.1,523,a feugiat et,4.5,312,standard,40.85
369,magnis dis parturient montes,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,815.76,4.36,home decor,Voonix,799,Khaki,extra large,9.0,2012-10-15,3.5,558,ridiculus,3.8,350,free,1.83
370,nunc commodo placerat,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",683.5,16.91,electronics,Minyx,461,Turquoise,small,6.3,2010-09-08,5.0,175,posuere metus vitae ipsum,3.3,472,express,24.76
371,nunc commodo placerat praesent,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",946.26,42.97,electronics,Ntags,543,Orange,large,8.3,2010-01-01,2.3,991,purus eu,3.9,920,express,6.1
372,sed ante,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",304.22,31.78,electronics,Katz,234,Yellow,extra large,0.9,2015-07-24,3.1,988,erat id mauris,3.2,27,free,45.75
373,ultrices erat,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,93.64,40.13,electronics,Katz,445,Turquoise,extra large,0.8,2012-01-13,2.7,707,posuere cubilia curae,4.5,227,standard,38.59
374,turpis donec,Nunc rhoncus dui vel sem.,947.93,18.03,beauty,Oyonder,126,Crimson,medium,0.5,2018-11-17,3.7,458,morbi vestibulum velit id,4.7,769,express,45.26
375,amet eros,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,265.88,8.61,toys,Fiveclub,236,Violet,extra large,3.3,2021-11-10,3.5,353,condimentum neque,3.4,135,free,19.85
376,metus arcu,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl.",305.58,23.69,toys,Skiba,389,Purple,extra large,2.0,2017-01-04,4.0,416,nec,2.2,522,standard,27.84
377,posuere nonummy integer,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",457.07,26.35,clothing,Skivee,200,Yellow,large,0.9,2012-11-12,2.3,627,orci,4.6,165,standard,28.83
378,vitae ipsum aliquam non,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.",356.6,3.55,home decor,Jayo,436,Fuscia,large,8.8,2022-11-22,3.3,846,ipsum dolor,3.1,290,standard,0.05
379,accumsan felis,"Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",48.0,40.09,clothing,Quinu,898,Aquamarine,extra large,0.2,2012-05-12,4.3,857,sapien a libero nam dui,3.9,741,free,33.33
380,feugiat non pretium quis,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.,273.45,8.3,electronics,Realbuzz,954,Yellow,medium,8.2,2012-07-09,1.2,592,lectus in est risus auctor,3.6,672,express,43.44
381,nulla facilisi,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",137.86,8.86,beauty,Eidel,312,Red,large,7.7,2013-02-04,1.1,521,ipsum primis in faucibus orci luctus,4.3,887,free,30.71
382,est quam pharetra magna,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,551.59,26.43,toys,Riffwire,967,Mauv,extra large,3.5,2011-02-20,2.9,357,sem praesent id massa id nisl,2.8,300,free,41.65
383,elit proin,Nunc purus.,952.96,42.72,clothing,Quire,307,Aquamarine,extra large,7.0,2015-06-14,2.3,112,ornare imperdiet sapien urna pretium nisl,3.6,487,express,46.12
384,magnis dis parturient,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",900.78,34.85,toys,Twinte,370,Green,small,2.9,2014-11-03,1.0,692,ipsum praesent blandit lacinia,3.6,281,standard,34.48
385,aliquet pulvinar sed,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",18.83,5.3,electronics,Cogilith,516,Puce,large,6.0,2018-02-14,1.7,317,diam vitae quam suspendisse potenti nullam,1.7,563,express,20.95
386,duis bibendum,Etiam faucibus cursus urna. Ut tellus.,778.53,11.73,electronics,Realfire,96,Maroon,large,2.9,2016-05-09,4.8,318,vitae consectetuer eget,2.3,984,standard,15.62
387,turpis enim blandit mi,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",457.31,28.18,clothing,Agimba,291,Orange,extra large,7.9,2011-12-31,3.0,923,posuere nonummy integer non velit,1.6,566,express,13.24
